ID	Technology	Multi_Details	HG_Num	Type	METRIC.Precision	METRIC.Recall	METRIC.F1_Score	TRUTH.TP	TRUTH.FN	QUERY.TP	QUERY.FP	FP.gt	FP.al	challenge_cat
0GOOR	PACBIO	NA	3	INDEL	0.93027	0.978801	0.953919	1616	35	1721	129	20	59	MHC
0GOOR	PACBIO	NA	3	INDEL	0.931421	0.979883	0.955038	16123	331	16434	1210	176	127	Difficult-to-Map Regions
0GOOR	PACBIO	NA	3	SNP	0.993886	0.998312	0.996094	3325866	5623	3326669	20463	3207	2318	All Benchmark Regions
0GOOR	PACBIO	NA	3	SNP	0.94858	0.994731	0.971107	19634	104	19573	1061	85	390	MHC
0GOOR	PACBIO	NA	3	SNP	0.954793	0.992675	0.973365	256932	1896	256991	12168	549	935	Difficult-to-Map Regions
0GOOR	PACBIO	NA	2	SNVandINDEL	0.9813416983435155	0.9900766719672986	0.9856898336658001	3852122	38609	3859822	73387	27156	7007	All Benchmark Regions
0GOOR	PACBIO	NA	2	SNVandINDEL	0.9459911200376934	0.9917819397655181	0.9683454966880571	274675	2276	275063	15704	751	1396	Difficult-to-Map Regions
0GOOR	PACBIO	NA	2	SNVandINDEL	0.9980264365705893	0.9938577191052439	0.9959377155849068	21682	134	21745	43	16	22	MHC
0GOOR	PACBIO	NA	3	SNVandINDEL	0.9841838439204575	0.9909929283774368	0.9875766495712918	3801765	34554	3809070	61213	21556	6358	All Benchmark Regions
0GOOR	PACBIO	NA	3	SNVandINDEL	0.9533547417565367	0.9919101139921971	0.9722503419276031	273055	2227	273425	13378	725	1062	Difficult-to-Map Regions
0GOOR	PACBIO	NA	3	SNVandINDEL	0.9470734744707348	0.9935013324606106	0.9697320149308353	21250	139	21294	1190	105	449	MHC
0GOOR	PACBIO	NA	4	SNVandINDEL	0.9830992294566387	0.9905105885705553	0.9867909933339591	3830351	36696	3837635	65974	22936	7161	All Benchmark Regions
0GOOR	PACBIO	NA	4	SNVandINDEL	0.9468181262147799	0.9926837533665079	0.9692086212251998	278284	2051	278641	15651	731	1587	Difficult-to-Map Regions
0GOOR	PACBIO	NA	4	SNVandINDEL	0.9471317040054311	0.9973556830405164	0.9715950783437443	22253	59	22322	1246	35	570	MHC
BARQS	ILLUMINA	NA	2	INDEL	0.98501	0.974438	0.979696	511965	13430	508737	7742	5667	1181	All Benchmark Regions
BARQS	ILLUMINA	NA	2	INDEL	0.980733	0.948317	0.964253	1578	86	1578	31	11	15	MHC
BARQS	ILLUMINA	NA	2	INDEL	0.940586	0.796965	0.86284	13970	3559	13773	870	280	117	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	2	SNP	0.990939	0.984047	0.987481	3311658	53689	3318934	30347	3927	5115	All Benchmark Regions
BARQS	ILLUMINA	NA	2	SNP	0.985414	0.953454	0.96917	19214	938	19254	285	94	94	MHC
BARQS	ILLUMINA	NA	2	SNP	0.946606	0.81722	0.877167	212009	47418	212335	11977	2477	1171	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	4	INDEL	0.977547	0.962823	0.970129	492438	19014	494102	11349	6521	3439	All Benchmark Regions
BARQS	ILLUMINA	NA	4	INDEL	0.925341	0.922145	0.92374	1599	135	1698	137	26	72	MHC
BARQS	ILLUMINA	NA	4	INDEL	0.933291	0.795849	0.859108	13153	3374	13151	940	261	149	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	4	SNP	0.988925	0.983225	0.986067	3299308	56289	3302857	36988	4160	11080	All Benchmark Regions
BARQS	ILLUMINA	NA	4	SNP	0.952242	0.952425	0.952333	19599	979	19580	982	99	482	MHC
BARQS	ILLUMINA	NA	4	SNP	0.946873	0.812565	0.874593	214362	49447	214535	12037	2525	1212	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	3	INDEL	0.985181	0.974609	0.979867	492012	12818	489179	7358	5621	1071	All Benchmark Regions
BARQS	ILLUMINA	NA	3	INDEL	0.954409	0.963053	0.958711	1590	61	1591	76	18	37	MHC
BARQS	ILLUMINA	NA	3	INDEL	0.943635	0.790424	0.860261	13008	3449	12824	766	246	113	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	3	SNP	0.991837	0.983815	0.98781	3277570	53919	3284058	27028	3807	4406	All Benchmark Regions
BARQS	ILLUMINA	NA	3	SNP	0.958757	0.964029	0.961385	19028	710	19062	820	103	381	MHC
BARQS	ILLUMINA	NA	3	SNP	0.947498	0.815731	0.876691	211134	47694	211457	11717	2425	1101	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	2	SNVandINDEL	0.990147086213319	0.9827490488960717	0.9864341968406792	3823623	67119	3827671	38089	9594	6296	All Benchmark Regions
BARQS	ILLUMINA	NA	2	SNVandINDEL	0.9462367391349836	0.8159382717832435	0.8762702510748949	225979	50977	226108	12847	2757	1288	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	2	SNVandINDEL	0.9850576886703234	0.9530619728639531	0.9687957279229537	20792	1024	20832	316	105	109	MHC
BARQS	ILLUMINA	NA	3	SNVandINDEL	0.9909691689539641	0.9826038971211727	0.9867688043367567	3769582	66737	3773237	34386	9428	5477	All Benchmark Regions
BARQS	ILLUMINA	NA	3	SNVandINDEL	0.9472766129985978	0.8142179922625643	0.8757218553486831	224142	51143	224281	12483	2671	1214	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	3	SNVandINDEL	0.9584203443315235	0.963953434008135	0.9611789263371808	20618	771	20653	896	121	418	MHC
BARQS	ILLUMINA	NA	4	SNVandINDEL	0.9874295762926963	0.9805270116825517	0.9839661886905641	3791746	75303	3796959	48337	10681	14519	All Benchmark Regions
BARQS	ILLUMINA	NA	4	SNVandINDEL	0.9460781258440225	0.8115796758175903	0.8736828954358965	227515	52821	227686	12977	2786	1361	Difficult-to-Map Regions
BARQS	ILLUMINA	NA	4	SNVandINDEL	0.9500379515113632	0.9500717102904267	0.950054830601003	21198	1114	21278	1119	125	554	MHC
KFA0T	ILLUMINA	NA	3	INDEL	0.991546	0.972468	0.981914	490931	13899	511593	4362	2557	334	All Benchmark Regions
KFA0T	ILLUMINA	NA	3	INDEL	0.391304	0.004846	0.009573	8	1643	9	14	11	3	MHC
KFA0T	ILLUMINA	NA	3	INDEL	0.912393	0.855172	0.882856	14071	2383	14268	1370	262	163	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	3	SNP	0.990201	0.96972	0.979853	3230610	100879	3231570	31978	6607	2365	All Benchmark Regions
KFA0T	ILLUMINA	NA	3	SNP	0.567742	0.008917	0.017558	176	19562	176	134	84	37	MHC
KFA0T	ILLUMINA	NA	3	SNP	0.908044	0.868646	0.887908	224830	33998	224839	22769	4187	1764	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	2	INDEL	0.992342	0.972425	0.982282	510907	14488	532592	4110	2382	284	All Benchmark Regions
KFA0T	ILLUMINA	NA	2	INDEL	0.473684	0.009615	0.018848	16	1648	18	20	20	0	MHC
KFA0T	ILLUMINA	NA	2	INDEL	0.913953	0.855227	0.883616	14987	2537	15242	1435	266	131	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	2	SNP	0.990804	0.969467	0.980019	3262593	102754	3263653	30292	6436	2349	All Benchmark Regions
KFA0T	ILLUMINA	NA	2	SNP	0.562852	0.014936	0.029101	301	19851	300	233	206	16	MHC
KFA0T	ILLUMINA	NA	2	SNP	0.908221	0.868664	0.888002	225355	34072	225366	22774	4249	1850	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	4	INDEL	0.991686	0.972619	0.98206	497446	14004	518888	4350	2535	303	All Benchmark Regions
KFA0T	ILLUMINA	NA	4	INDEL	0.345455	0.010381	0.020156	18	1716	19	36	26	4	MHC
KFA0T	ILLUMINA	NA	4	INDEL	0.912652	0.851991	0.881279	14080	2446	14304	1369	273	136	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	4	SNP	0.989944	0.969627	0.97968	3253679	101918	3254597	33062	6600	2674	All Benchmark Regions
KFA0T	ILLUMINA	NA	4	SNP	0.493088	0.015599	0.030242	321	20257	321	330	232	53	MHC
KFA0T	ILLUMINA	NA	4	SNP	0.904466	0.865285	0.884442	228270	35539	228280	24112	4363	2041	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	2	SNVandINDEL	0.9910192716791707	0.9698664162260052	0.9803287518113218	3773500	117242	3796245	34402	8818	2633	All Benchmark Regions
KFA0T	ILLUMINA	NA	2	SNVandINDEL	0.9085821529584581	0.867814162071991	0.8877303483144127	240342	36609	240608	24209	4515	1981	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	2	SNVandINDEL	0.5569176882661997	0.01453061972863953	0.02832227879629051	317	21499	318	253	226	16	MHC
KFA0T	ILLUMINA	NA	3	SNVandINDEL	0.9903849791890627	0.9700812158738624	0.9801279585584474	3721541	114778	3743163	36340	9164	2699	All Benchmark Regions
KFA0T	ILLUMINA	NA	3	SNVandINDEL	0.908302500322892	0.8678409776156814	0.8876108711283377	238901	36381	239107	24139	4449	1927	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	3	SNVandINDEL	0.5555555555555556	0.008602552714011875	0.01694275374996547	184	21205	185	148	95	40	MHC
KFA0T	ILLUMINA	NA	4	SNVandINDEL	0.9901828887004818	0.9700231210016325	0.9799993381365231	3751125	115922	3773485	37412	9135	2977	All Benchmark Regions
KFA0T	ILLUMINA	NA	4	SNVandINDEL	0.9049446962490441	0.864501400110582	0.8842608526357079	242350	37985	242584	25481	4636	2177	Difficult-to-Map Regions
KFA0T	ILLUMINA	NA	4	SNVandINDEL	0.48158640226628896	0.015193617784152026	0.029457866382532606	339	21973	340	366	258	57	MHC
PGXA4	ILLUMINA	NA	3	INDEL	0.993989	0.986673	0.990317	498102	6728	519049	3139	2535	254	All Benchmark Regions
PGXA4	ILLUMINA	NA	3	INDEL	0.985637	0.953967	0.969544	1575	76	1647	24	12	11	MHC
PGXA4	ILLUMINA	NA	3	INDEL	0.970099	0.902698	0.935186	14853	1601	15054	464	138	57	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	3	SNP	0.99738	0.992107	0.994737	3305195	26294	3306788	8687	2856	602	All Benchmark Regions
PGXA4	ILLUMINA	NA	3	SNP	0.992443	0.95268	0.972155	18804	934	18779	143	67	47	MHC
PGXA4	ILLUMINA	NA	3	SNP	0.971601	0.910937	0.940292	235776	23052	235827	6893	1876	457	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	4	INDEL	0.993835	0.98587	0.989836	504223	7227	526011	3263	2666	250	All Benchmark Regions
PGXA4	ILLUMINA	NA	4	INDEL	0.986161	0.904268	0.943441	1568	166	1639	23	11	8	MHC
PGXA4	ILLUMINA	NA	4	INDEL	0.970131	0.900345	0.933936	14880	1647	15103	465	136	40	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	4	SNP	0.997435	0.991385	0.994401	3326687	28910	3328290	8558	2895	649	All Benchmark Regions
PGXA4	ILLUMINA	NA	4	SNP	0.99018	0.892555	0.938836	18367	2211	18351	182	123	37	MHC
PGXA4	ILLUMINA	NA	4	SNP	0.971603	0.907463	0.938438	239397	24412	239469	6999	2029	494	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	2	INDEL	0.99417	0.986323	0.990231	518209	7186	540207	3168	2573	251	All Benchmark Regions
PGXA4	ILLUMINA	NA	2	INDEL	0.985065	0.913462	0.947913	1520	144	1583	24	17	5	MHC
PGXA4	ILLUMINA	NA	2	INDEL	0.969635	0.904017	0.935677	15842	1682	16094	504	162	46	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	2	SNP	0.99764	0.992137	0.994881	3338886	26461	3340624	7901	2716	653	All Benchmark Regions
PGXA4	ILLUMINA	NA	2	SNP	0.990264	0.905171	0.945807	18241	1911	18207	179	136	23	MHC
PGXA4	ILLUMINA	NA	2	SNP	0.97222	0.91253	0.94143	236735	22692	236791	6766	1958	507	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	2	SNVandINDEL	0.997155887869678	0.9913520351645008	0.9942454916724806	3857095	33647	3880831	11069	5289	904	All Benchmark Regions
PGXA4	ILLUMINA	NA	2	SNVandINDEL	0.9720551209855663	0.9119916519528726	0.9410659738497295	252577	24374	252885	7270	2120	553	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	2	SNVandINDEL	0.9898464462561897	0.9058030803080308	0.9459617376381512	19761	2055	19790	203	153	28	MHC
PGXA4	ILLUMINA	NA	3	SNVandINDEL	0.9969184370800667	0.9913922695166903	0.9941476737823358	3803297	33022	3825837	11826	5391	856	All Benchmark Regions
PGXA4	ILLUMINA	NA	3	SNVandINDEL	0.9715107768802422	0.9104445623033834	0.9399869227645357	250629	24653	250881	7357	2014	514	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	3	SNVandINDEL	0.9918904482105569	0.9527794660806956	0.9719416593134541	20379	1010	20426	167	79	58	MHC
PGXA4	ILLUMINA	NA	4	SNVandINDEL	0.9969424141297145	0.9906551433173685	0.9937888346143531	3830910	36137	3854301	11821	5561	899	All Benchmark Regions
PGXA4	ILLUMINA	NA	4	SNVandINDEL	0.9715153643010884	0.9070436904286285	0.938173201555869	254277	26059	254572	7464	2165	534	Difficult-to-Map Regions
PGXA4	ILLUMINA	NA	4	SNVandINDEL	0.98984897251795	0.8934653997848692	0.9391908445704673	19935	2377	19990	205	134	45	MHC
13678	MULTI	ILLUMINAPACBIO	3	INDEL	0.985784	0.989377	0.987577	499467	5363	526389	7591	2651	4158	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	3	INDEL	0.942793	0.963053	0.952815	1590	61	1681	102	10	89	MHC
13678	MULTI	ILLUMINAPACBIO	3	INDEL	0.956742	0.96633	0.961512	15900	554	16411	742	151	251	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	3	SNP	0.996823	0.998606	0.997714	3326844	4645	3326598	10602	818	2941	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	3	SNP	0.992368	0.976695	0.984469	19278	460	19245	148	22	78	MHC
13678	MULTI	ILLUMINAPACBIO	3	SNP	0.974962	0.987092	0.980989	255487	3341	255479	6561	363	649	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	4	INDEL	0.985438	0.988634	0.987034	505637	5813	533396	7882	2764	4316	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	4	INDEL	0.942361	0.912341	0.927109	1582	152	1684	103	14	85	MHC
13678	MULTI	ILLUMINAPACBIO	4	INDEL	0.956045	0.965753	0.960874	15961	566	16465	757	144	253	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	4	SNP	0.996901	0.998396	0.997648	3350214	5383	3350041	10415	906	3027	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	4	SNP	0.990227	0.931577	0.960007	19170	1408	19150	189	75	78	MHC
13678	MULTI	ILLUMINAPACBIO	4	SNP	0.975645	0.988446	0.982004	260762	3048	260783	6510	361	694	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	2	INDEL	0.985064	0.989301	0.987178	519774	5621	547803	8306	2688	4398	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	2	INDEL	0.947307	0.920072	0.933491	1531	133	1618	90	18	70	MHC
13678	MULTI	ILLUMINAPACBIO	2	INDEL	0.956856	0.966503	0.961655	16937	587	17543	791	172	247	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	2	SNP	0.997287	0.998486	0.997886	3360253	5094	3360114	9142	850	2988	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	2	SNP	0.991451	0.93415	0.961948	18825	1327	18788	162	87	55	MHC
13678	MULTI	ILLUMINAPACBIO	2	SNP	0.976806	0.988293	0.982516	256390	3037	256346	6087	374	698	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.995555063032355	0.997246026593385	0.9963998273911013	3880027	10715	3907917	17448	3538	7386	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9755028190634939	0.9869146527725121	0.9811755549179172	273327	3624	273889	6878	546	945	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	2	SNVandINDEL	0.9878013360441475	0.933076640997433	0.9596594511728302	20356	1460	20406	252	105	125	MHC
13678	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.995300399361435	0.9973912492678528	0.9963447273929666	3826311	10008	3852987	18193	3469	7099	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9738424673971052	0.985850872923039	0.9798098782293377	271387	3895	271890	7303	514	900	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	3	SNVandINDEL	0.9881941820929354	0.9756416849782599	0.9818778168470148	20868	521	20926	250	32	167	MHC
13678	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9953105465416145	0.9971047675396756	0.9962068491696737	3855851	11196	3883437	18297	3670	7343	All Benchmark Regions
13678	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9744582886666784	0.9871083731366177	0.9807425408943001	276723	3614	277248	7267	505	947	Difficult-to-Map Regions
13678	MULTI	ILLUMINAPACBIO	4	SNVandINDEL	0.9861781690807536	0.9300824668339907	0.9573092585065904	20752	1560	20834	292	89	163	MHC
C6JUX	PACBIO	NA	2	INDEL	0.984683	0.984364	0.984524	517180	8215	546631	8503	4927	2673	All Benchmark Regions
C6JUX	PACBIO	NA	2	INDEL	0.979375	0.930288	0.954201	1548	116	1662	35	19	16	MHC
C6JUX	PACBIO	NA	2	INDEL	0.988892	0.987046	0.987968	17297	227	17983	202	37	70	Difficult-to-Map Regions
C6JUX	PACBIO	NA	2	SNP	0.999226	0.998158	0.998692	3359147	6200	3358885	2601	960	617	All Benchmark Regions
C6JUX	PACBIO	NA	2	SNP	0.994859	0.933803	0.963365	18818	1334	18770	97	89	8	MHC
C6JUX	PACBIO	NA	2	SNP	0.994715	0.986786	0.990735	256001	3428	255959	1360	331	76	Difficult-to-Map Regions
C6JUX	PACBIO	NA	4	INDEL	0.985728	0.98461	0.985169	503579	7871	532577	7711	4499	2700	All Benchmark Regions
C6JUX	PACBIO	NA	4	INDEL	0.975071	0.922145	0.94787	1599	135	1721	44	14	28	MHC
C6JUX	PACBIO	NA	4	INDEL	0.987722	0.98699	0.987356	16311	215	16894	210	45	77	Difficult-to-Map Regions
C6JUX	PACBIO	NA	4	SNP	0.998892	0.99803	0.998461	3348987	6610	3348709	3716	1007	711	All Benchmark Regions
C6JUX	PACBIO	NA	4	SNP	0.994075	0.931334	0.961683	19165	1413	19128	114	74	24	MHC
C6JUX	PACBIO	NA	4	SNP	0.993393	0.987104	0.990239	260409	3402	260419	1732	328	112	Difficult-to-Map Regions
C6JUX	PACBIO	NA	3	INDEL	0.98685	0.986237	0.986544	497882	6948	526307	7013	3970	2538	All Benchmark Regions
C6JUX	PACBIO	NA	3	INDEL	0.982709	0.957601	0.969993	1581	70	1705	30	10	19	MHC
C6JUX	PACBIO	NA	3	INDEL	0.987912	0.986569	0.98724	16233	221	16835	206	41	72	Difficult-to-Map Regions
C6JUX	PACBIO	NA	3	SNP	0.998858	0.998229	0.998543	3325590	5899	3325154	3803	926	713	All Benchmark Regions
C6JUX	PACBIO	NA	3	SNP	0.996452	0.970564	0.983338	19157	581	19097	68	19	28	MHC
C6JUX	PACBIO	NA	3	SNP	0.993522	0.985558	0.989524	255091	3738	255070	1663	333	92	Difficult-to-Map Regions
C6JUX	PACBIO	NA	2	SNVandINDEL	0.9971649023903264	0.9962950511753285	0.9967297870019555	3876327	14415	3905516	11104	5887	3290	All Benchmark Regions
C6JUX	PACBIO	NA	2	SNVandINDEL	0.9943303908473198	0.9868028149180547	0.9905523018757671	273298	3655	273942	1562	368	146	Difficult-to-Map Regions
C6JUX	PACBIO	NA	2	SNVandINDEL	0.9935810153666602	0.9335350201686835	0.9626225469727557	20366	1450	20432	132	108	24	MHC
C6JUX	PACBIO	NA	3	SNVandINDEL	0.9971995794190837	0.9966512169608419	0.9969253227827692	3823472	12847	3851461	10816	4896	3251	All Benchmark Regions
C6JUX	PACBIO	NA	3	SNVandINDEL	0.9931732012535888	0.9856184363000985	0.9893813972297693	271324	3959	271905	1869	374	164	Difficult-to-Map Regions
C6JUX	PACBIO	NA	3	SNVandINDEL	0.995311004784689	0.9695637944737949	0.9822687072425711	20738	651	20802	98	29	47	MHC
C6JUX	PACBIO	NA	4	SNVandINDEL	0.9970645151594788	0.9962552821313007	0.9966597343822106	3852566	14481	3881286	11427	5506	3411	All Benchmark Regions
C6JUX	PACBIO	NA	4	SNVandINDEL	0.9930457825285134	0.9870976717308098	0.9900627934279175	276720	3617	277313	1942	373	189	Difficult-to-Map Regions
C6JUX	PACBIO	NA	4	SNVandINDEL	0.9924786975769981	0.9306202940121907	0.9605546270675236	20764	1548	20849	158	88	52	MHC
H9OJ3	ILLUMINA	NA	4	INDEL	0.919121	0.724288	0.810155	370437	141013	370163	32573	31869	249	All Benchmark Regions
H9OJ3	ILLUMINA	NA	4	INDEL	0.941688	0.623991	0.750607	1082	652	1082	67	61	2	MHC
H9OJ3	ILLUMINA	NA	4	INDEL	0.901617	0.560753	0.691459	9267	7259	9256	1010	551	67	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	4	SNP	0.989883	0.898595	0.942032	3015323	340274	3016005	30826	23700	1123	All Benchmark Regions
H9OJ3	ILLUMINA	NA	4	SNP	0.970059	0.667363	0.790733	13733	6845	13737	424	329	46	MHC
H9OJ3	ILLUMINA	NA	4	SNP	0.943247	0.621252	0.749114	163892	99917	163908	9862	3534	848	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	2	INDEL	0.936277	0.90577	0.920771	475887	49508	475283	32348	29997	1207	All Benchmark Regions
H9OJ3	ILLUMINA	NA	2	INDEL	0.955385	0.745192	0.837299	1240	424	1242	58	46	10	MHC
H9OJ3	ILLUMINA	NA	2	INDEL	0.895551	0.827561	0.860214	14503	3022	14473	1688	619	110	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	2	SNP	0.990456	0.958963	0.974455	3227242	138105	3228596	31111	11371	2134	All Benchmark Regions
H9OJ3	ILLUMINA	NA	2	SNP	0.973759	0.712584	0.822947	14360	5792	14361	387	287	45	MHC
H9OJ3	ILLUMINA	NA	2	SNP	0.918206	0.842649	0.878807	218606	40821	218646	19477	2562	1367	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	3	INDEL	0.918619	0.726896	0.811589	366959	137871	366710	32487	31766	258	All Benchmark Regions
H9OJ3	ILLUMINA	NA	3	INDEL	0.936953	0.648698	0.766624	1071	580	1070	72	62	7	MHC
H9OJ3	ILLUMINA	NA	3	INDEL	0.902386	0.558952	0.690313	9197	7257	9189	994	517	89	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	3	SNP	0.990365	0.899822	0.942925	2997748	333741	2998421	29172	22195	1061	All Benchmark Regions
H9OJ3	ILLUMINA	NA	3	SNP	0.976196	0.687456	0.806769	13569	6169	13574	331	263	30	MHC
H9OJ3	ILLUMINA	NA	3	SNP	0.945039	0.624218	0.751834	161565	97263	161580	9397	3235	787	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	2	SNVandINDEL	0.9831554800763829	0.9517796348357203	0.9672131707179694	3703129	187613	3703879	63459	41368	3341	All Benchmark Regions
H9OJ3	ILLUMINA	NA	2	SNVandINDEL	0.9167662928064684	0.8416945896761894	0.8776279715284616	233109	43843	233119	21165	3181	1477	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	2	SNVandINDEL	0.9722706879361914	0.7150715071507151	0.8240688441329311	15600	6216	15603	445	333	55	MHC
H9OJ3	ILLUMINA	NA	3	SNVandINDEL	0.9820067760207074	0.8770665317456656	0.9265748409136547	3364707	471612	3365131	61659	53961	1319	All Benchmark Regions
H9OJ3	ILLUMINA	NA	3	SNVandINDEL	0.9426418635460366	0.6203166207743332	0.7482430547725801	170762	104520	170769	10391	3752	876	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	3	SNVandINDEL	0.9732172526084933	0.6844639768105101	0.8036914929108283	14640	6749	14644	403	325	37	MHC
H9OJ3	ILLUMINA	NA	4	SNVandINDEL	0.9816211715847235	0.8755414661368223	0.9255517231540342	3385760	481287	3386168	63399	55569	1372	All Benchmark Regions
H9OJ3	ILLUMINA	NA	4	SNVandINDEL	0.9409246017083615	0.617685982841957	0.745787232741127	173159	107176	173164	10872	4085	915	Difficult-to-Map Regions
H9OJ3	ILLUMINA	NA	4	SNVandINDEL	0.9679294578706727	0.6639924704195052	0.787657621093109	14815	7497	14819	491	390	48	MHC
SEX9X	ILLUMINA	NA	2	INDEL	0.993173	0.963382	0.978051	506156	19239	527668	3627	2360	415	All Benchmark Regions
SEX9X	ILLUMINA	NA	2	INDEL	0.424242	0.007812	0.015342	13	1651	14	19	18	1	MHC
SEX9X	ILLUMINA	NA	2	INDEL	0.954481	0.752126	0.841306	13181	4344	13420	640	143	68	Difficult-to-Map Regions
SEX9X	ILLUMINA	NA	2	SNP	0.996616	0.950155	0.972831	3197602	167745	3198639	10860	1267	1282	All Benchmark Regions
SEX9X	ILLUMINA	NA	2	SNP	0.586957	0.005409	0.010719	109	20043	108	76	74	2	MHC
SEX9X	ILLUMINA	NA	2	SNP	0.971452	0.632078	0.765852	163978	95449	163985	4819	315	362	Difficult-to-Map Regions
SEX9X	ILLUMINA	NA	3	INDEL	0.992338	0.964471	0.978206	486894	17936	507422	3918	2474	480	All Benchmark Regions
SEX9X	ILLUMINA	NA	3	INDEL	0.277778	0.003028	0.005992	5	1646	5	13	11	2	MHC
SEX9X	ILLUMINA	NA	3	INDEL	0.951176	0.758114	0.843741	12474	3980	12663	650	138	89	Difficult-to-Map Regions
SEX9X	ILLUMINA	NA	3	SNP	0.996134	0.949463	0.972239	3163126	168363	3164074	12279	1449	1320	All Benchmark Regions
SEX9X	ILLUMINA	NA	3	SNP	0.759036	0.003192	0.006357	63	19675	63	20	18	1	MHC
SEX9X	ILLUMINA	NA	3	SNP	0.972981	0.621459	0.75847	160851	97977	160859	4467	308	349	Difficult-to-Map Regions
SEX9X	ILLUMINA	NA	4	INDEL	0.992287	0.96743	0.979701	494792	16658	516268	4013	2582	518	All Benchmark Regions
SEX9X	ILLUMINA	NA	4	INDEL	0.326531	0.009227	0.017947	16	1718	16	33	25	5	MHC
SEX9X	ILLUMINA	NA	4	INDEL	0.955709	0.763403	0.8488	12616	3910	12839	595	156	69	Difficult-to-Map Regions
SEX9X	ILLUMINA	NA	4	SNP	0.995427	0.952185	0.973326	3195150	160447	3196066	14682	1598	1785	All Benchmark Regions
SEX9X	ILLUMINA	NA	4	SNP	0.507177	0.005151	0.010199	106	20472	106	103	87	7	MHC
SEX9X	ILLUMINA	NA	4	SNP	0.964773	0.657525	0.782054	173461	90348	173473	6334	554	625	Difficult-to-Map Regions
SEX9X	ILLUMINA	NA	2	SNVandINDEL	0.9961272927619109	0.9519413006567898	0.9735331845039307	3703758	186984	3726307	14487	3627	1697	All Benchmark Regions
SEX9X	ILLUMINA	NA	2	SNVandINDEL	0.9701472132295039	0.6396740229353823	0.7709899171220823	177159	99793	177405	5459	458	430	Difficult-to-Map Regions
SEX9X	ILLUMINA	NA	2	SNVandINDEL	0.5622119815668203	0.005592225889255592	0.011074297644442427	122	21694	122	95	92	3	MHC
SEX9X	ILLUMINA	NA	3	SNVandINDEL	0.9956078231024111	0.9514380842677577	0.9730219470520778	3650020	186299	3671496	16197	3923	1800	All Benchmark Regions
SEX9X	ILLUMINA	NA	3	SNVandINDEL	0.9713556390261925	0.6296270733284414	0.7640205024595741	173325	101957	173522	5117	446	438	Difficult-to-Map Regions
